Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score
213,1:56.81,,Anita WEIß,16 JUL 1955,GDR,1,,Warszawa (POL),19 AUG 1976,1220
213,1:56.81,,Tatyana PROVIDOKHINA,26 MAR 1953,URS,3,,Leningrad (URS),27 JUL 1983,1220
213,1:56.81,,Doina MELINTE,27 DEC 1956,ROU,1,,Budapest (HUN),04 AUG 1985,1220
213,1:56.81,,Sifan HASSAN,01 JAN 1993,NED,4,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1220
213,1:56.81,,Raevyn ROGERS,07 SEP 1996,USA,3,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1220
218,1:56.82,,Lyubov GURINA,06 AUG 1957,URS,4,,Kiev (URS),22 JUN 1984,1220
218,1:56.82,,Lyudmila ROGACHOVA,30 OCT 1966,URS,1,,Pärnu (EST),13 JUL 1988,1220
218,1:56.82,,Sigrun WODARS,07 NOV 1965,GDR,1,,Neubrandenburg (GDR),23 JUN 1989,1220
218,1:56.82,,Francine NIYONSABA,05 MAY 1993,BDI,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1220
222,1:56.83,,Liliya NURUTDINOVA,15 DEC 1963,RUS,2,,Hengelo (NED),28 JUN 1992,1220
223,1:56.84,,Nina RUCHAYEVA,17 APR 1956,URS,2,,Moskva (URS),19 JUL 1984,1219
223,1:56.84,,Hasna BENHASSI,01 JUN 1978,MAR,2sf3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1219
225,1:56.85,,Olga RASPOPOVA,27 DEC 1978,RUS,2,,Tula (RUS),25 JUL 2000,1219
225,1:56.85,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1219
225,1:56.85,,Stephanie GRAF,26 APR 1973,AUT,1,,Gent (BEL) (i),10 FEB 2002,1238
225,1:56.85,,Mary MORAA,15 JUN 2000,KEN,1,,"Stadion Śląski, Chorzów (POL)",16 JUL 2023,1219
229,1:56.86,,Ajee' WILSON,08 MAY 1994,USA,2,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1219
230,1:56.87,,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,3,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1219
231,1:56.88,,Slobodanka ČOLOVIĆ,10 JAN 1965,YUG,1,,Zagreb (CRO),19 JUL 1987,1219
231,1:56.88,,Tatyana ANDRIANOVA,10 DEC 1979,RUS,5,,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1219
231,1:56.88,,Francine NIYONSABA,05 MAY 1993,BDI,3,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1219
234,1:56.89,,Sigrun WODARS,07 NOV 1965,GDR,1,,Neubrandenburg (GDR),10 JUN 1987,1219
234,1:56.89,,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,3,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1219
236,1:56.90,,Mary SLANEY,04 AUG 1958,USA,1,,Bern (SUI),16 AUG 1985,1218
236,1:56.90,,Ana Fidelia QUIROT,23 MAR 1963,CUB,2,,"Stade Louis II, Monaco (MON)",16 AUG 1997,1218
236,1:56.90,,Ludmila FORMANOVÁ,02 JAN 1974,CZE,1,,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1237
236,1:56.90,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Zürich (SUI),11 AUG 2000,1218
236,1:56.90,,Jemma REEKIE,06 MAR 1998,GBR,4,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1218
241,1:56.91,,Kim GALLAGHER,11 JUN 1964,USA,3,,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1218
241,1:56.91,,Tatyana ANDRIANOVA,10 DEC 1979,RUS,1,,Oslo (NOR),29 JUL 2005,1218
241,1:56.91,,Zulia CALATAYUD,09 NOV 1979,CUB,3f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006,1218
244,1:56.92,,Ella KOVÁCS,11 DEC 1964,ROU,2,,Praha (TCH),22 JUN 1985,1218
244,1:56.92,,Ellen VAN LANGEN,09 FEB 1966,NED,1,,Hechtel (BEL),18 JUL 1992,1218
244,1:56.92,,Francine NIYONSABA,05 MAY 1993,BDI,1,,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1218
247,1:56.93,,Jearl MILES-CLARK,04 SEP 1966,USA,4,,Zürich (SUI),13 AUG 1997,1218
247,1:56.93,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Olympiastadion, Berlin (GER)",26 AUG 1997,1218
247,1:56.93,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2,,Fukuoka (JPN),13 SEP 1997,1218
247,1:56.93,,Svetlana MASTERKOVA,17 JAN 1968,RUS,3,,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1218
247,1:56.93,,Svetlana CHERKASOVA,20 MAY 1978,RUS,1f2,,Kazan (RUS),25 JUN 2005,1218
252,1:56.94,,Svetlana KLYUKA,27 DEC 1978,RUS,4,,"National Stadium, Beijing (CHN)",18 AUG 2008,1218
252,1:56.94,,Pamela JELIMO,05 DEC 1989,KEN,1,,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1218
254,1:56.95,,Jolanta JANUCHTA,16 JAN 1955,POL,1,,Budapest (HUN),11 AUG 1980,1217
254,1:56.95,,Kelly HOLMES,19 APR 1970,GBR,3,,"Ullevi Stadium, Göteborg (SWE)",13 AUG 1995,1217
256,1:56.96,,Zuzana MORAVČÍKOVÁ,30 DEC 1956,TCH,1,,Leipzig (GER),27 JUL 1983,1217
256,1:56.96,,Ana Fidelia QUIROT,23 MAR 1963,CUB,1f1,,"Letzigrund, Zürich (SUI)",17 AUG 1988,1217
256,1:56.96,,Liu LI,12 MAR 1971,CHN,1h2,,Beijing (CHN),08 SEP 1993,1217
256,1:56.96,,Jemma REEKIE,06 MAR 1998,GBR,2,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1217
260,1:56.97,,Valentina PARKHUTA-ZHUKOVA,27 OCT 1959,URS,5,,Kiev (URS),22 JUN 1984,1217
261,1:56.98,,Anita WEIß,16 JUL 1955,GDR,1,,Warszawa (POL),13 AUG 1978,1217
261,1:56.98,,Lyudmila VESELKOVA,25 OCT 1950,URS,1,,Leningrad (URS),25 JUL 1981,1217
261,1:56.98,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Stockholm (SWE),01 AUG 2000,1217
261,1:56.98,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,3sf3,,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,1217
261,1:56.98,,Natoya GOULE,30 MAR 1991,JAM,1,,"Stade Louis II, Monaco (MON)",10 AUG 2022,1217
266,1:56.99,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Harare (ZIM),18 SEP 1995,1217
266,1:56.99,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Stade Louis II, Monaco (MON)",04 AUG 1999,1217
266,1:56.99,,Hasna BENHASSI,01 JUN 1978,MAR,2,,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1217
266,1:56.99,,Eunice Jepkoech SUM,10 APR 1988,KEN,1,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1217
270,1:57.00,,Ella KOVÁCS,11 DEC 1964,ROU,3f1,,Zürich (SUI),04 AUG 1993,1217
270,1:57.00,,Chunyu WANG,17 JAN 1995,CHN,5,,"National Stadium, Tokyo (JPN)",03 AUG 2021,1217
272,1:57.01,,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,5,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1216
272,1:57.01,,Athing MU,08 JUN 2002,USA,1,,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1216
274,1:57.02,,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,4,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1216
274,1:57.02,,Diribe WELTEJI,13 MAY 2002,ETH,4,,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1216
276,1:57.03,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Hechtel (BEL),01 AUG 1998,1216
276,1:57.03,,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1216
278,1:57.04,,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,4,,"Ullevi Stadium, Göteborg (SWE)",13 AUG 1995,1216
278,1:57.04,,Meredith RAINEY-VALMON,15 OCT 1968,USA,1,,"Atlanta, GA (USA)",17 JUN 1996,1216
278,1:57.04,,Yelena AFANASYEVA,01 MAR 1967,RUS,3,,"Stade Louis II, Monaco (MON)",16 AUG 1997,1216
278,1:57.04,,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,3,,"Letzigrund, Zürich (SUI)",01 SEP 2016,1216
282,1:57.05,,Sigrun LUDWIGS,07 NOV 1965,GDR,1,,Jena (GDR),28 JUN 1986,1216
282,1:57.05,,Habitam ALEMU,09 JUL 1997,ETH,4,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1216
284,1:57.06,,Ulrike BRUNS,17 NOV 1953,GDR,1,,Berlin (GER),10 JUL 1976,1215
284,1:57.06,,Doina MELINTE,27 DEC 1956,ROU,1,,Bucureşti (ROU),05 JUN 1983,1215
284,1:57.06,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Liévin (FRA) (i),21 FEB 1999,1235
287,1:57.07,,Yekaterina PODKOPAYEVA,11 JUN 1952,URS,2,,Potsdam (GDR),21 JUL 1984,1215
287,1:57.07,,Letitia VRIESDE,05 OCT 1964,SUR,3f1,,Zürich (SUI),16 AUG 1995,1215
287,1:57.07,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1f1,,Zürich (SUI),14 AUG 1996,1215
287,1:57.07,,Stephanie GRAF,26 APR 1973,AUT,5,,Zürich (SUI),11 AUG 1999,1215
287,1:57.07,,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,,Tula (RUS),14 JUN 2006,1215
287,1:57.07,,Janeth JEPKOSGEI,13 DEC 1983,KEN,1,,Rieti (ITA),27 AUG 2006,1215
287,1:57.07,,Mary MORAA,15 JUN 2000,KEN,1,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1215
294,1:57.08,,Ravilya AGLETDINOVA,10 FEB 1960,URS,4,,Leningrad (URS),27 JUL 1983,1215
294,1:57.08,,Galina ZAKHAROVA,07 SEP 1956,URS,1,,Baku (AZE),16 SEP 1984,1215
296,1:57.09,,Christine WACHTEL,06 JAN 1965,GDR,1,,Potsdam (GDR),05 JUN 1987,1215
296,1:57.09,,Christine WACHTEL,06 JAN 1965,GDR,1,,Jena (GDR),03 JUN 1988,1215
296,1:57.09,,Letitia VRIESDE,05 OCT 1964,SUR,3,,Monaco (MON),10 AUG 1996,1215
299,1:57.10,,Lyubov GURINA,06 AUG 1957,URS,2,,Stuttgart (GER),17 AUG 1983,1215
299,1:57.10,,Sigrun WODARS,07 NOV 1965,GDR,1,,Helsinki (FIN),29 JUN 1989,1215
299,1:57.10,,Lyubov GURINA,06 AUG 1957,RUS,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",17 AUG 1993,1215
302,1:57.11,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Stade Louis II, Monaco (MON)",20 JUL 2001,1214
302,1:57.11,,Ajee' WILSON,08 MAY 1994,USA,3,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1214
304,1:57.12,,Tatyana PROVIDOKHINA,26 MAR 1953,URS,2,,Warszawa (POL),19 AUG 1976,1214
304,1:57.12,,Doina MELINTE,27 DEC 1956,ROU,3,,"Letzigrund, Zürich (SUI)",21 AUG 1985,1214
304,1:57.12,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Stockholm (SWE),30 JUL 1999,1214
304,1:57.12,,Sifan HASSAN,01 JAN 1993,NED,5,,"Letzigrund, Zürich (SUI)",24 AUG 2017,1214
308,1:57.13,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Liévin (FRA) (i),18 FEB 1996,1233
309,1:57.14,,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,,Belfast (GBR),24 JUN 1985,1214
309,1:57.14,,Kelly HOLMES,19 APR 1970,GBR,1,,Stockholm (SWE),07 JUL 1997,1214
309,1:57.14,,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,,"Olympic Stadium, Athina (GRE)",09 AUG 1997,1214
312,1:57.15,,Nadezhda OLIZARENKO,28 NOV 1953,URS,1,,"Neckarstadion, Stuttgart (GER)",28 AUG 1986,1214
312,1:57.15,,Jearl MILES-CLARK,04 SEP 1966,USA,2,,Stockholm (SWE),05 AUG 1998,1214
312,1:57.15,,Natalya TSYGANOVA,07 FEB 1971,RUS,6,,Zürich (SUI),11 AUG 1999,1214
315,1:57.16,,Martina KÄMPFERT-STEUK,11 NOV 1959,GDR,1,,Zagreb (CRO),15 AUG 1981,1214
315,1:57.16,,Letitia VRIESDE,05 OCT 1964,SUR,4,,"Stade Louis II, Monaco (MON)",09 SEP 1995,1214
315,1:57.16,,Ana Fidelia QUIROT,23 MAR 1963,CUB,5,,"Stade Louis II, Monaco (MON)",09 SEP 1995,1214
315,1:57.16,,Ajee' WILSON,08 MAY 1994,USA,2,,Ostrava (CZE),09 SEP 2018,1214
315,1:57.16,,Athing MU,08 JUN 2002,USA,1,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1214
320,1:57.17,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,2,,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1233
320,1:57.17,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1213
320,1:57.17,,Habitam ALEMU,09 JUL 1997,ETH,4,,"Stade Charléty, Paris (FRA)",30 JUN 2018,1213
323,1:57.18,,Lyubov KIRYUKHINA,19 MAY 1963,URS,1,,Kiev (URS),16 JUL 1986,1213
323,1:57.18,,Sigrun WODARS,07 NOV 1965,GDR,1f1,,Zürich (SUI),15 AUG 1990,1213
323,1:57.18,,Yuan WANG,08 APR 1976,CHN,2h2,,Beijing (CHN),08 SEP 1993,1213
323,1:57.18,,Liu LI,12 MAR 1971,CHN,3,,Beijing (CHN),09 SEP 1993,1213
323,1:57.18,,Jolanda ČEPLAK,12 SEP 1976,SLO,2,,Gent (BEL) (i),10 FEB 2002,1233
323,1:57.18,,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1233
329,1:57.19,,Christine WACHTEL,06 JAN 1965,GDR,1,,Berlin (GDR),22 SEP 1985,1213
329,1:57.19,,Ella KOVÁCS,11 DEC 1964,ROU,3,,Hengelo (NED),28 JUN 1992,1213
329,1:57.19,,Yekaterina KOSTETSKAYA,31 DEC 1986,RUS,1,,Cheboksary (RUS),22 JUL 2011,1213
332,1:57.20,,Hildegard ULLRICH-KÖRNER,20 DEC 1959,GDR,5,,"Lenin Stadium, Moskva (URS)",27 JUL 1980,1213
332,1:57.20,,Tatyana KAZANKINA,17 DEC 1951,URS,h,,Donetsk (URS),07 SEP 1984,1213
332,1:57.20,,Inna YEVSEYEVA,14 AUG 1964,EUN,4,,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,1213
332,1:57.20,,Stephanie GRAF,26 APR 1973,AUT,2,,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1213
332,1:57.20,,Kate GRACE,24 OCT 1988,USA,3,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1213
332,1:57.20,,Keely HODGKINSON,03 MAR 2002,GBR,1,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1232
338,1:57.21,,Svetla ZLATEVA-KOLEVA,25 FEB 1952,BUL,6,,"Olympic Stadium, Montréal (CAN)",26 JUL 1976,1213
338,1:57.21,,Sigrun WODARS,07 NOV 1965,GDR,1sf1,,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1213
338,1:57.21,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1213
338,1:57.21,,Svetlana KLYUKA,27 DEC 1978,RUS,2,,Tula (RUS),14 JUN 2006,1213
342,1:57.22,,Olga MINEYEVA,01 OCT 1952,URS,1,,Moskva (URS),12 JUN 1982,1212
342,1:57.22,,Margrit KLINGER,22 JUN 1960,FRG,3,,"Olympic Stadium, Athina (GRE)",08 SEP 1982,1212
342,1:57.22,,Janeth JEPKOSGEI,13 DEC 1983,KEN,1,,"International Stadium, Gateshead (GBR)",11 JUN 2006,1212
345,1:57.23,,Sigrun WODARS,07 NOV 1965,GDR,2,,Potsdam (GDR),05 JUN 1987,1212
345,1:57.23,,Svetlana MASTERKOVA,17 JAN 1968,URS,1,,Kiev (URS),11 JUL 1991,1212
345,1:57.23,,Inna YEVSEYEVA,14 AUG 1964,UKR,1,,Moskva (RUS) (i),01 FEB 1992,1232
345,1:57.23,,Svetlana CHERKASOVA,20 MAY 1978,RUS,3,,Tula (RUS),14 JUN 2006,1212
345,1:57.23,,Caster SEMENYA,07 JAN 1991,RSA,1,,"Olympic Stadium, London (GBR)",11 AUG 2012,1212
345,1:57.23,,Ajee' WILSON,08 MAY 1994,USA,2,,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1212
351,1:57.24,,Irina PODYALOVSKAYA,19 OCT 1959,URS,1,,Sochi (URS),27 MAY 1984,1212
351,1:57.24,,Natalya DUKHNOVA,16 JUL 1966,BLR,1,,Gomel (BLR),22 JUN 1996,1212
351,1:57.24,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Zürich (SUI),16 AUG 2002,1212
351,1:57.24,,Olga KOTLYAROVA,12 APR 1976,RUS,4,,Tula (RUS),14 JUN 2006,1212
351,1:57.24,,Pamela JELIMO,05 DEC 1989,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1212
356,1:57.25,,Lyudmila VESELKOVA,25 OCT 1950,URS,2,,Zagreb (CRO),15 AUG 1981,1212
356,1:57.25,,Liliya NURUTDINOVA,15 DEC 1963,URS,2,,Kiev (URS),07 JUL 1990,1212
356,1:57.25,,Doina MELINTE,27 DEC 1956,ROU,4,,Hengelo (NED),28 JUN 1992,1212
356,1:57.25,,Caster SEMENYA,07 JAN 1991,RSA,1,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1212
360,1:57.26,,Elżbieta KATOLIK,09 OCT 1949,POL,2,,Budapest (HUN),11 AUG 1980,1212
360,1:57.26,,Ana Fidelia QUIROT,23 MAR 1963,CUB,2,,Beograd (SRB),17 JUN 1987,1212
360,1:57.26,,Francine NIYONSABA,05 MAY 1993,BDI,1,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2013,1212
360,1:57.26,,Prudence SEKGODISO,05 JAN 2002,RSA,1,,"Le Grand Stade, Marrakech (MAR)",19 MAY 2024,1212
364,1:57.27,,Lyubov GURINA,06 AUG 1957,URS,1,,Bryansk (URS),17 JUL 1987,1212
364,1:57.27,,Dalia MATUSEVIČIENĖ,12 NOV 1962,URS,4,,"Estadio Olímpico, Barcelona (ESP)",09 SEP 1989,1212
364,1:57.27,,Jearl MILES-CLARK,04 SEP 1966,USA,6,,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1212
367,1:57.28,,Svetlana STYRKINA,1949,URS,1sf2,,"Olympic Stadium, Montréal (CAN)",24 JUL 1976,1211
367,1:57.28,,Doina MELINTE,27 DEC 1956,ROU,1,,Warszawa (POL),20 JUN 1982,1211
367,1:57.28,,Milena STRNADOVÁ,23 MAY 1961,TCH,2,,Leipzig (GER),27 JUL 1983,1211
367,1:57.28,,Ana Fidelia QUIROT,23 MAR 1963,CUB,2f1,,Zürich (SUI),14 AUG 1996,1211
367,1:57.28,,Yelena SOBOLEVA,03 OCT 1982,RUS,1,,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1211
367,1:57.28,,Janeth JEPKOSGEI,13 DEC 1983,KEN,1sf3,,"National Stadium, Beijing (CHN)",16 AUG 2008,1211
373,1:57.29,,Slobodanka ČOLOVIĆ,10 JAN 1965,YUG,2f1,,"Olympiastadion, Berlin (GER)",21 AUG 1987,1211
374,1:57.30,,Sigrun WODARS,07 NOV 1965,GDR,2,,Jena (GDR),03 JUN 1988,1211
374,1:57.30,,Jemma REEKIE,06 MAR 1998,GBR,1,,"Olympic Stadium, London (GBR)",23 JUL 2023,1211
376,1:57.31,,Irina PODYALOVSKAYA,19 OCT 1959,URS,2,,Praha (TCH),17 AUG 1984,1211
376,1:57.31,,Andrea LANGE-HAHMANN,03 JUN 1966,GDR,2,,Neubrandenburg (GDR),10 JUN 1987,1211
376,1:57.31,,Tina PAULINO,07 JUL 1973,MOZ,1sf2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993,1211
376,1:57.31,,Pamela JELIMO,05 DEC 1989,KEN,1sf2,,"National Stadium, Beijing (CHN)",16 AUG 2008,1211
380,1:57.32,,Fita LOVIN,14 JAN 1951,ROU,1,,Sofia (BUL),25 AUG 1980,1211
380,1:57.32,,Stephanie GRAF,26 APR 1973,AUT,2,,Stockholm (SWE),01 AUG 2000,1211
380,1:57.32,,Yuliya KREVSUN,08 DEC 1980,UKR,2sf3,,"National Stadium, Beijing (CHN)",16 AUG 2008,1211
383,1:57.33,,Larisa CHZHAO,04 FEB 1971,RUS,2,,Tula (RUS),11 JUL 2005,1210
384,1:57.34,,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,,Nice (FRA),15 JUL 1991,1210
384,1:57.34,,Stephanie GRAF,26 APR 1973,AUT,2,,Zürich (SUI),11 AUG 2000,1210
384,1:57.34,,Tetyana PETLYUK,22 FEB 1982,UKR,1,,Kyiv (UKR),15 JUN 2006,1210
384,1:57.34,,Alysia MONTAÑO,23 APR 1986,USA,1,,"Stade Louis II, Monaco (MON)",22 JUL 2010,1210
388,1:57.35,,Nikolina SHTEREVA,21 JAN 1955,BUL,2sf2,,"Olympic Stadium, Montréal (CAN)",24 JUL 1976,1210
388,1:57.35,,Christine WACHTEL,06 JAN 1965,GDR,1,,Berlin (GER),08 JUL 1987,1210
388,1:57.35,,Tatyana GREBENCHUK,22 NOV 1962,URS,3,,Kiev (URS),07 JUL 1990,1210
388,1:57.35,,Christine WACHTEL,06 JAN 1965,GDR,2f1,,Zürich (SUI),15 AUG 1990,1210
388,1:57.35,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,London (GBR),10 SEP 1993,1210
388,1:57.35,,Letitia VRIESDE,05 OCT 1964,SUR,3,,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1210
388,1:57.35,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Manchester (GBR),29 JUL 2002,1210
388,1:57.35,,Svetlana KLYUKA,27 DEC 1978,RUS,3,,Tula (RUS),11 JUL 2005,1210
388,1:57.35,,Natoya GOULE,30 MAR 1991,JAM,4,,"Stade Louis II, Monaco (MON)",09 JUL 2021,1210
397,1:57.36,,Doina MELINTE,27 DEC 1956,ROU,1,,Oslo (NOR),28 JUN 1984,1210
397,1:57.36,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,Rethymno (GRE),21 JUL 2006,1210
397,1:57.36,,Natoya GOULE,30 MAR 1991,JAM,3,,Ostrava (CZE),09 SEP 2018,1210
397,1:57.36,,Kate GRACE,24 OCT 1988,USA,3,,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1210
397,1:57.36,,Nia AKINS,07 JUL 1998,USA,1,,"Hayward Field, Eugene, OR (USA)",24 JUN 2024,1210
397,1:57.36,,Keely HODGKINSON,03 MAR 2002,GBR,1,,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1210
403,1:57.37,,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,4,,Monaco (MON),10 AUG 1996,1210
403,1:57.37,,Alysia MONTAÑO,23 APR 1986,USA,1,,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1210
403,1:57.37,,Joanna JÓŹWIK,30 JAN 1991,POL,5,,"Estádio Olímpico, Rio de Janeiro (BRA)",20 AUG 2016,1210
406,1:57.38,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,São Paulo (BRA),16 MAY 1993,1210
406,1:57.38,,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,,Caorle (ITA),15 JUN 1996,1210
406,1:57.38,,Yelena AFANASYEVA,01 MAR 1967,RUS,1,,Nice (FRA),16 JUL 1997,1210
406,1:57.38,,Olga KOTLYAROVA,12 APR 1976,RUS,1,,"Ullevi Stadium, Göteborg (SWE)",10 AUG 2006,1210
406,1:57.38,,Eunice Jepkoech SUM,10 APR 1988,KEN,1,,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1210
406,1:57.38,,Charlene LIPSEY,16 JUL 1991,USA,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1210
412,1:57.39,,Ileana SILAI,14 OCT 1941,ROU,1,,Bucureşti (ROU),28 AUG 1977,1209
412,1:57.39,,Kim GALLAGHER,11 JUN 1964,USA,2sf1,,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1209
412,1:57.39,,Liliya NURUTDINOVA,15 DEC 1963,URS,3,,"Poljud Stadion, Split (CRO)",29 AUG 1990,1209
412,1:57.39,,Lyubov GURINA,06 AUG 1957,RUS,2,,Hechtel (BEL),18 JUL 1992,1209
416,1:57.40,,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,,"Stade Louis II, Monaco (MON)",25 JUL 1995,1209
416,1:57.40,,Jearl MILES-CLARK,04 SEP 1966,USA,4,,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1209
416,1:57.40,,Keely HODGKINSON,03 MAR 2002,GBR,2,,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1209
419,1:57.41,,Hildegard ULLRICH-KÖRNER,20 DEC 1959,GDR,1,,Cottbus (GER),17 JUL 1980,1209
419,1:57.41,,Olga MINEYEVA,01 OCT 1952,URS,1,,Kiev (URS),27 JUL 1982,1209
419,1:57.41,,Christine WACHTEL,06 JAN 1965,GDR,1,,Jena (GDR),06 JUN 1990,1209
419,1:57.41,,Patricia DJATÉ-TAILLARD,03 JAN 1971,FRA,3f1,,Zürich (SUI),14 AUG 1996,1209
423,1:57.42,,Fita LOVIN,14 JAN 1951,ROU,1,,Sofia (BUL),07 JUN 1981,1209
423,1:57.42,,Kirsty WADE,06 AUG 1962,GBR,2,,Belfast (GBR),24 JUN 1985,1209
423,1:57.42,,Nadezhda OLIZARENKO,28 NOV 1953,URS,1,,Moskva (URS),09 AUG 1986,1209
423,1:57.42,,Sigrun LUDWIGS,07 NOV 1965,GDR,2,,"Neckarstadion, Stuttgart (GER)",28 AUG 1986,1209
423,1:57.42,,Ana Fidelia QUIROT,23 MAR 1963,CUB,1,,"Seattle, WA (USA)",23 JUL 1990,1209
423,1:57.42,,Slobodanka ČOLOVIĆ,10 JAN 1965,YUG,1,,Sarajevo (BIH),19 AUG 1990,1209
423,1:57.42,,Svetlana CHERKASOVA,20 MAY 1978,RUS,4,,Tula (RUS),11 JUL 2005,1209
